@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute classification {0,1,2,3,4,5}
@attribute regression numeric

@data
1716,'2017/02/12 13:22:07:936',7,-218.59111,-193.308304,1456.223267,166.324783,-210.741074,1445.666016,-47.945221,480.832703,1569.984985,?,0
1717,'2017/02/12 13:22:07:970',7,-218.473312,-193.089905,1456.645142,166.539642,-208.71814,1446.195679,-48.333828,480.542786,1570.358521,?,0
1718,'2017/02/12 13:22:08:002',7,-218.23996,-193.867813,1456.267456,166.371887,-207.160904,1445.989502,-49.160294,481.190826,1569.620361,?,0
1719,'2017/02/12 13:22:08:036',7,-218.36673,-192.54924,1456.726318,166.655472,-205.403946,1446.172852,-48.414402,482.147095,1570.554199,?,0
1720,'2017/02/12 13:22:08:070',7,-218.184799,-191.18045,1457.167603,164.596405,-204.269699,1442.921875,-48.218254,481.700378,1570.557373,?,0
1721,'2017/02/12 13:22:08:103',7,-218.18959,-190.160767,1456.905396,165.143585,-208.433456,1443.026855,-48.323982,481.093994,1570.577393,?,0
1722,'2017/02/12 13:22:08:136',7,-217.747116,-191.043625,1455.911865,165.013916,-208.232147,1443.300049,-48.868435,481.797089,1569.723999,?,0
1723,'2017/02/12 13:22:08:169',7,-217.803299,-190.292175,1455.519287,168.653656,-205.058823,1445.090332,-50.041168,482.372559,1569.990234,?,0
1724,'2017/02/12 13:22:08:204',7,-217.488617,-190.015198,1455.007324,164.168121,-200.153885,1447.506836,-49.610924,483.630005,1570.098389,?,0
1725,'2017/02/12 13:22:08:236',7,-217.345169,-189.402084,1455.68689,161.991119,-190.390808,1449.071289,-49.929306,483.102539,1570.753296,?,0
1726,'2017/02/12 13:22:08:269',7,-219.540024,-189.709351,1455.296875,159.413528,-180.11824,1450.820557,-50.664043,482.240326,1570.422363,?,0
1727,'2017/02/12 13:22:08:302',7,-222.008728,-190.557022,1455.521362,157.637115,-185.145264,1448.783325,-50.48204,482.028442,1570.307251,?,0
1728,'2017/02/12 13:22:08:336',7,-224.750244,-191.484283,1456.5448,155.757187,-177.769592,1450.803345,-51.910294,481.084229,1570.167236,?,0
1729,'2017/02/12 13:22:08:370',7,-226.406097,-192.990402,1456.571167,153.267075,-187.18129,1448.36731,-52.624397,481.830078,1569.636475,?,0
1730,'2017/02/12 13:22:08:402',7,-226.698273,-190.949158,1457.822998,148.392838,-190.269653,1445.631348,-51.670879,480.927002,1567.290405,?,0
1731,'2017/02/12 13:22:08:436',7,-228.35704,-193.207901,1458.613159,138.656342,-214.340195,1438.196289,-54.144802,481.976837,1566.144409,?,0
1732,'2017/02/12 13:22:08:469',7,-228.727127,-193.191055,1459.174072,140.255096,-210.604126,1439.00415,-55.449902,481.324951,1565.278931,?,0
1733,'2017/02/12 13:22:08:503',7,-228.767654,-194.833267,1459.623047,134.534149,-224.365433,1433.465454,-56.322304,481.384705,1567.32666,?,0
1734,'2017/02/12 13:22:08:537',7,-229.203583,-196.1987,1460.281616,129.738876,-235.896698,1434.439819,-56.41494,479.493011,1566.260498,?,0
1735,'2017/02/12 13:22:08:569',7,-229.063507,-197.258911,1459.918701,140.516083,-228.736038,1436.702026,-56.658257,480.647461,1564.593628,?,0
1736,'2017/02/12 13:22:08:602',7,-229.143097,-196.488953,1459.345215,148.97789,-225.864029,1439.75293,-57.875992,480.40448,1564.884033,?,0
1737,'2017/02/12 13:22:08:636',7,-228.952072,-197.89537,1458.79834,153.425217,-224.760483,1440.350464,-57.413986,479.876831,1564.551758,?,0
1738,'2017/02/12 13:22:08:669',7,-227.389282,-197.910324,1458.039185,157.176224,-225.687607,1440.286865,-57.880714,479.449341,1564.425903,?,0
1739,'2017/02/12 13:22:08:703',7,-226.306625,-197.745178,1456.824097,159.109634,-226.988754,1440.338379,-58.486847,479.940887,1563.777588,?,0
1740,'2017/02/12 13:22:08:736',7,-223.98793,-196.000854,1455.867188,159.778687,-227.074631,1438.131226,-58.031139,480.266266,1564.525024,?,0
1741,'2017/02/12 13:22:08:770',7,-221.470581,-194.018875,1454.439575,162.134018,-226.194824,1436.258179,-57.848072,480.672913,1563.826782,?,0
1742,'2017/02/12 13:22:08:802',7,-219.739044,-192.796432,1453.484741,163.448425,-226.53891,1436.540771,-58.037716,479.181976,1560.89502,?,0
1743,'2017/02/12 13:22:08:837',7,-219.327194,-193.187317,1453.198975,162.591614,-227.523788,1437.567139,-58.181511,480.865997,1565.134033,?,0
1744,'2017/02/12 13:22:08:870',7,-219.874191,-189.058411,1453.927979,161.666199,-225.445801,1437.994873,-57.944599,479.752197,1564.543335,?,0
1745,'2017/02/12 13:22:08:904',7,-219.742111,-190.256348,1452.219238,161.593506,-227.747498,1437.879028,-58.398312,480.236084,1563.917236,?,0
1746,'2017/02/12 13:22:08:936',7,-221.507233,-190.935898,1453.153809,160.762711,-227.88446,1436.550293,-57.524639,480.862976,1564.611938,?,0
1747,'2017/02/12 13:22:08:970',7,-223.214233,-191.944595,1453.644897,159.49585,-227.221786,1438.939453,-58.390553,481.339844,1567.490479,?,0
1748,'2017/02/12 13:22:09:003',7,-224.7771,-191.416229,1454.137939,155.569733,-224.419205,1436.417847,-57.685791,480.214355,1565.231934,?,0
1749,'2017/02/12 13:22:09:039',7,-225.416016,-193.086151,1454.369507,157.077332,-226.412933,1438.475708,-57.302265,478.755646,1565.402832,?,0
1750,'2017/02/12 13:22:09:070',7,-225.844131,-194.737411,1454.306396,156.459381,-226.421906,1435.651245,-57.124088,479.869568,1564.208984,?,0
1751,'2017/02/12 13:22:09:103',7,-226.294235,-193.718521,1455.298584,154.672424,-224.840637,1433.198853,-56.631809,480.492615,1564.197388,?,0
1752,'2017/02/12 13:22:09:137',7,-226.315231,-193.476532,1455.226563,153.861694,-225.473816,1432.917114,-56.853676,480.246704,1564.231689,?,0
1753,'2017/02/12 13:22:09:169',7,-226.520294,-193.256302,1456.083008,156.00412,-225.94072,1433.225464,-56.863747,479.854309,1564.125122,?,0
1754,'2017/02/12 13:22:09:203',7,-227.502014,-192.6492,1457.327515,156.151779,-226.389969,1433.300415,-56.168892,480.008728,1560.593628,?,0
1755,'2017/02/12 13:22:09:236',7,-228.439941,-191.580154,1458.542969,156.194183,-226.5112,1432.576294,-56.087261,480.651001,1562.030396,?,0
1756,'2017/02/12 13:22:09:270',7,-228.440994,-191.143677,1459.138062,156.218048,-226.489975,1433.182007,-55.655041,480.904663,1563.210449,?,0
1757,'2017/02/12 13:22:09:303',7,-226.926559,-189.799866,1459.064453,157.083298,-226.097748,1432.987549,-57.221306,482.695221,1564.733521,?,0
1758,'2017/02/12 13:22:09:336',7,-226.256561,-188.124573,1459.384033,158.578522,-224.186295,1433.270874,-55.518311,482.313507,1562.797729,?,0
1759,'2017/02/12 13:22:09:370',7,-225.583435,-187.447983,1458.71228,161.590286,-225.355927,1434.291748,-55.958481,480.228302,1561.509888,?,0
1760,'2017/02/12 13:22:09:404',7,-225.012085,-189.456329,1457.022339,160.908325,-226.506424,1435.113525,-56.510361,479.891449,1558.747803,?,0
1761,'2017/02/12 13:22:09:436',7,-223.220276,-189.877502,1457.073608,162.741425,-227.087753,1434.835938,-55.897812,480.337891,1558.338013,?,0
1762,'2017/02/12 13:22:09:470',7,-223.390198,-189.482376,1457.620728,161.300262,-226.527802,1434.442383,-55.967827,480.852051,1561.350342,?,0
1763,'2017/02/12 13:22:09:503',7,-223.057556,-189.172256,1456.930176,163.088776,-227.18071,1436.00708,-55.486813,483.539246,1565.369507,?,0
1764,'2017/02/12 13:22:09:537',7,-224.148178,-185.921234,1457.566528,159.371872,-225.338104,1436.222168,-54.213074,482.307343,1564.194824,?,0
1765,'2017/02/12 13:22:09:569',7,-224.60498,-186.891876,1457.779297,159.361877,-225.928238,1435.531738,-54.080124,481.436218,1564.36792,?,0
1766,'2017/02/12 13:22:09:604',7,-225.16507,-187.367737,1457.936157,159.592422,-226.172546,1434.9646,-54.760101,481.010925,1564.06189,?,0
1767,'2017/02/12 13:22:09:636',7,-224.347198,-187.792175,1457.463623,159.828796,-226.513748,1434.60498,-55.338207,480.460693,1563.60144,?,0
1768,'2017/02/12 13:22:09:670',7,-225.755905,-189.304077,1457.599243,160.001038,-224.053833,1434.995483,-54.481972,479.481262,1564.974487,?,0
1769,'2017/02/12 13:22:09:703',7,-225.000565,-188.610016,1457.560669,159.925735,-225.913895,1433.805664,-54.114594,480.656677,1564.041504,?,0
1770,'2017/02/12 13:22:09:738',7,-225.587387,-186.881943,1457.890869,160.390427,-225.994644,1432.609253,-54.819935,480.295044,1565.161499,?,0
1771,'2017/02/12 13:22:09:787',7,-224.273926,-186.855743,1457.766968,160.134766,-226.237991,1433.465088,-54.248924,480.276001,1565.309082,?,0
1772,'2017/02/12 13:22:09:820',7,-224.130264,-187.806046,1458.45166,160.080994,-226.852966,1434.099487,-53.050793,478.39624,1561.198486,?,0
1773,'2017/02/12 13:22:09:853',7,-223.059219,-186.934265,1458.33374,159.953888,-227.736511,1433.339111,-52.933308,479.905334,1562.298584,?,0
1774,'2017/02/12 13:22:09:887',7,-222.664673,-186.78624,1458.275269,159.855713,-227.685959,1433.309326,-53.251118,479.877563,1563.87085,?,0
1775,'2017/02/12 13:22:09:920',7,-222.93515,-186.047516,1458.003174,160.020538,-225.119064,1434.725098,-53.336765,479.289429,1563.46582,?,0
1776,'2017/02/12 13:22:09:954',7,-222.722305,-185.800156,1457.611572,160.045898,-223.945984,1435.052124,-53.661167,480.403168,1563.302979,?,0
1777,'2017/02/12 13:22:09:987',7,-223.133438,-185.036285,1458.513794,160.080475,-222.557373,1435.21582,-53.68029,480.446411,1563.824463,?,0
1778,'2017/02/12 13:22:10:020',7,-223.296234,-184.337158,1458.825562,159.782166,-227.254898,1432.788696,-53.040005,480.069275,1564.028564,?,0
1779,'2017/02/12 13:22:10:053',7,-225.195862,-184.700592,1458.657104,157.929779,-224.872971,1431.693237,-52.483555,480.335938,1563.548218,?,0
1780,'2017/02/12 13:22:10:087',7,-227.438461,-184.555573,1459.213257,155.889893,-229.746887,1428.776611,-52.362259,479.096802,1564.612305,?,0
1781,'2017/02/12 13:22:10:120',7,-228.174561,-184.988098,1458.901367,155.022263,-233.803726,1424.389038,-52.932087,480.792175,1563.775635,?,0
1782,'2017/02/12 13:22:10:153',7,-229.425095,-183.765991,1459.666382,157.084534,-232.345764,1424.620239,-52.905567,480.529144,1566.566528,?,0
1783,'2017/02/12 13:22:10:187',7,-230.300171,-184.600739,1459.858398,161.809647,-232.988312,1424.891602,-52.814949,479.589539,1564.726563,?,0
1784,'2017/02/12 13:22:10:220',7,-231.30925,-185.89888,1460.554443,164.446747,-234.865036,1424.640625,-52.786537,478.871521,1563.975952,?,0
1785,'2017/02/12 13:22:10:253',7,-231.690872,-188.076767,1460.49646,167.853317,-233.93425,1425.952637,-52.507156,478.922852,1563.580566,?,0
1786,'2017/02/12 13:22:10:287',7,-231.878586,-188.048233,1460.953857,168.571259,-235.328537,1426.285889,-52.104465,479.309296,1563.384277,?,0
1787,'2017/02/12 13:22:10:320',7,-231.932358,-188.16658,1461.568726,171.356094,-237.365082,1426.689697,-52.770855,479.082489,1563.779419,?,0
1788,'2017/02/12 13:22:10:353',7,-232.076401,-187.887207,1461.789063,172.613831,-238.1866,1428.4198,-51.800587,479.763855,1564.53833,?,0
1789,'2017/02/12 13:22:10:388',7,-232.231979,-186.998322,1462.28186,172.8423,-236.830399,1429.604614,-51.718437,480.790405,1566.909302,?,0
1790,'2017/02/12 13:22:10:420',7,-232.309753,-185.65593,1462.879883,172.815033,-233.498215,1429.775391,-51.100483,480.281799,1565.545654,?,0
1791,'2017/02/12 13:22:10:453',7,-232.741806,-185.430222,1462.303345,167.907593,-235.285431,1428.920288,-51.858261,479.518555,1564.307739,?,0
1792,'2017/02/12 13:22:10:488',7,-233.283417,-186.559326,1461.249268,169.047638,-233.695313,1430.681885,-51.467457,480.106842,1564.246704,?,0
1793,'2017/02/12 13:22:10:520',7,-232.889328,-185.685562,1460.730225,168.098206,-234.740189,1429.87561,-51.496361,482.014099,1566.788086,?,0
1794,'2017/02/12 13:22:10:554',7,-232.139038,-184.007233,1460.542236,166.683777,-233.789673,1429.474609,-52.150932,482.589203,1568.596191,?,0
1795,'2017/02/12 13:22:10:588',7,-231.406265,-182.656021,1459.627808,166.442001,-230.99173,1430.808838,-51.921532,481.272247,1566.284302,?,0
1796,'2017/02/12 13:22:10:620',7,-231.072647,-182.966553,1458.757813,166.185394,-231.985062,1430.807739,-51.728432,480.477417,1565.112915,?,0
1797,'2017/02/12 13:22:10:653',7,-230.892822,-184.319962,1458.77771,166.550079,-229.943497,1432.028931,-52.180679,480.080292,1564.570801,?,0
1798,'2017/02/12 13:22:10:688',7,-230.657715,-185.511917,1458.156982,164.30426,-231.450226,1433.849365,-52.060711,479.464935,1563.842285,?,0
1799,'2017/02/12 13:22:10:720',7,-230.614426,-186.612579,1457.931641,162.989059,-230.715881,1434.133667,-51.755199,480.327484,1566.613159,?,0
1800,'2017/02/12 13:22:10:754',7,-229.547882,-187.065369,1456.851685,162.182861,-233.445679,1432.941406,-51.669266,481.143463,1568.145386,?,0
1801,'2017/02/12 13:22:10:805',7,-230.012665,-185.370834,1457.790161,163.066467,-231.549332,1433.052368,-51.47868,481.279358,1568.699707,?,0
1802,'2017/02/12 13:22:10:838',7,-230.616928,-183.827194,1458.297729,164.259003,-232.35321,1427.392456,-51.865746,482.158264,1569.030762,?,0
1803,'2017/02/12 13:22:17:858',8,-212.522964,-261.235962,2473.637695,108.696167,-290.828705,2475.303467,-60.275108,443.808441,2543.197754,?,1
1804,'2017/02/12 13:22:17:891',8,-212.170944,-260.919739,2473.4375,108.671082,-290.011841,2475.75415,-59.823132,443.078369,2543.695801,?,1
1805,'2017/02/12 13:22:17:925',8,-212.090576,-260.397308,2472.605957,107.986839,-293.595398,2474.473633,-59.645905,444.103394,2543.337891,?,1
1806,'2017/02/12 13:22:17:958',8,-212.317978,-258.138672,2473.375244,107.632294,-294.22229,2474.331055,-59.302204,443.457611,2543.287354,?,1
1807,'2017/02/12 13:22:17:991',8,-212.30751,-258.55191,2473.485352,105.789337,-297.5354,2474.911621,-59.499969,444.798157,2543.230225,?,1
1808,'2017/02/12 13:22:18:025',8,-212.43782,-256.490906,2473.993408,106.16716,-295.647095,2474.189697,-58.827831,444.968811,2543.213379,?,1
1809,'2017/02/12 13:22:18:058',8,-212.044189,-257.638824,2473.869141,106.558716,-296.073822,2472.19458,-59.713017,444.147705,2544.492676,?,1
1810,'2017/02/12 13:22:18:091',8,-212.056183,-257.476685,2472.671631,107.756073,-292.376221,2474.887939,-58.799171,444.924805,2543.823975,?,1
1811,'2017/02/12 13:22:18:125',8,-211.960861,-256.807373,2473.732666,107.483643,-292.770813,2476.451172,-60.019932,443.307007,2545.54126,?,1
1812,'2017/02/12 13:22:18:158',8,-212.524017,-257.931885,2474.390625,106.994278,-294.832092,2473.164063,-59.665859,443.092163,2543.822021,?,1
1813,'2017/02/12 13:22:18:191',8,-212.535217,-258.078308,2474.598633,106.580292,-295.597412,2473.087158,-59.181259,443.04892,2543.519531,?,1
1814,'2017/02/12 13:22:18:226',8,-212.884186,-259.220001,2474.541016,104.834778,-298.010529,2473.223389,-58.844845,444.665161,2543.902344,?,1
1815,'2017/02/12 13:22:18:258',8,-212.426834,-258.087555,2474.890137,106.103119,-296.171692,2472.803711,-57.67028,444.736572,2543.311279,?,1
1816,'2017/02/12 13:22:18:291',8,-212.60643,-256.503815,2474.690186,106.616852,-297.024414,2474.068604,-58.859711,445.168274,2544.340576,?,1
1817,'2017/02/12 13:22:18:325',8,-212.399673,-256.019043,2474.795654,105.192413,-297.215118,2474.224365,-59.674904,445.475281,2543.690918,?,1
1818,'2017/02/12 13:22:18:357',8,-212.580627,-256.017212,2475.693848,104.68959,-297.835571,2475.999268,-59.509865,444.734375,2543.9729,?,1
1819,'2017/02/12 13:22:18:391',8,-213.661926,-256.040436,2476.024902,104.037186,-298.384186,2476.603027,-59.09959,445.108917,2543.604736,?,1
1820,'2017/02/12 13:22:18:425',8,-213.591339,-256.284363,2477.205566,105.08783,-296.366272,2477.69165,-59.144958,444.954071,2544.170898,?,1
1821,'2017/02/12 13:22:18:457',8,-214.00296,-255.995697,2477.01416,105.414703,-293.980408,2477.660156,-57.613113,443.992615,2545.183105,?,1
1822,'2017/02/12 13:22:18:492',8,-214.050919,-256.747192,2478.002441,107.256271,-295.133789,2474.519287,-57.410946,443.282776,2544.733887,?,1
1823,'2017/02/12 13:22:18:525',8,-214.835052,-255.60704,2477.199707,108.043869,-293.777283,2473.501953,-57.258598,443.044464,2543.831299,?,1
1824,'2017/02/12 13:22:18:559',8,-214.631836,-255.136887,2475.473145,108.445526,-291.688049,2474.313232,-56.552998,443.100098,2543.558838,?,1
1825,'2017/02/12 13:22:18:592',8,-214.675598,-255.651016,2476.334473,105.833954,-296.983459,2474.237305,-57.118031,443.793884,2543.370605,?,1
1826,'2017/02/12 13:22:18:625',8,-214.742096,-255.380127,2477.753174,103.608093,-298.482574,2475.266357,-56.877132,442.515015,2544.345947,?,1
1827,'2017/02/12 13:22:18:658',8,-214.803894,-255.317276,2478.109131,102.596466,-299.248413,2475.302246,-56.995567,442.637421,2543.665527,?,1
1828,'2017/02/12 13:22:18:691',8,-213.964691,-255.737442,2478.153564,101.927521,-299.348267,2475.755127,-58.00597,443.071533,2544.811279,?,1
1829,'2017/02/12 13:22:18:724',8,-214.687317,-253.928894,2477.712402,102.672012,-299.274628,2475.291992,-57.77005,443.115417,2543.747559,?,1
1830,'2017/02/12 13:22:18:758',8,-229.768143,-243.443146,2456.238281,92.489174,-296.967834,2467.188477,-57.865822,445.084839,2543.869873,?,1
1831,'2017/02/12 13:22:18:792',8,-238.803223,-237.346527,2436.563965,97.224564,-297.564545,2470.843262,-59.126999,444.503723,2545.148438,?,1
1832,'2017/02/12 13:22:18:825',8,-243.299011,-238.167801,2427.455078,101.483963,-296.776215,2473.921387,-57.789818,444.790253,2544.610107,?,1
1833,'2017/02/12 13:22:18:858',8,-243.562424,-238.714172,2422.438965,105.076118,-295.085449,2475.906494,-57.53236,443.04306,2545.44165,?,1
1834,'2017/02/12 13:22:18:892',8,-228.508362,-249.97995,2446.742676,103.65332,-296.112366,2476.793213,-57.403641,444.854523,2544.711426,?,1
1835,'2017/02/12 13:22:18:925',8,-220.596359,-251.076828,2460.933594,104.096024,-297.554993,2476.367432,-56.992599,443.705475,2544.911377,?,1
1836,'2017/02/12 13:22:18:958',8,-217.679779,-252.074188,2469.095947,103.858482,-295.763092,2478.258789,-56.634243,444.110962,2543.994385,?,1
1837,'2017/02/12 13:22:18:992',8,-216.27565,-252.664627,2473.188721,104.583786,-294.805054,2477.102295,-57.253731,444.531372,2544.854736,?,1
1838,'2017/02/12 13:22:19:025',8,-215.898956,-251.735153,2476.428711,103.309189,-295.326538,2477.083496,-57.653004,443.7258,2544.018555,?,1
1839,'2017/02/12 13:22:19:060',8,-216.393448,-253.042557,2478.03125,101.802002,-294.765045,2477.914795,-58.275352,443.485107,2543.447754,?,1
1840,'2017/02/12 13:22:19:092',8,-215.747833,-254.019165,2478.499756,102.370766,-292.88327,2478.598389,-58.003845,444.129974,2543.273193,?,1
1841,'2017/02/12 13:22:19:125',8,-216.623093,-252.8181,2480.697754,104.183105,-293.125336,2478.319336,-58.055641,443.338043,2543.839111,?,1
1842,'2017/02/12 13:22:19:159',8,-217.509995,-251.838791,2481.592773,102.862526,-297.066101,2477.278076,-58.513622,444.316467,2543.432129,?,1
1843,'2017/02/12 13:22:19:192',8,-216.93103,-250.74942,2480.842041,102.544785,-296.146667,2479.07959,-58.029724,444.671143,2543.82251,?,1
1844,'2017/02/12 13:22:19:225',8,-214.628998,-253.006363,2477.697266,105.697884,-292.209167,2479.312012,-58.886097,444.996948,2544.009766,?,1
1845,'2017/02/12 13:22:19:258',8,-213.493973,-255.336395,2476.227539,104.938354,-292.099335,2478.779053,-58.680679,445.420349,2543.60083,?,1
1846,'2017/02/12 13:22:19:292',8,-213.232437,-255.808929,2475.174805,104.431168,-295.315857,2478.761963,-59.901657,445.167816,2544.951172,?,1
1847,'2017/02/12 13:22:19:326',8,-212.768524,-255.960175,2474.727051,106.477463,-291.221313,2479.078613,-60.313198,444.880371,2543.915527,?,1
1848,'2017/02/12 13:22:19:358',8,-212.764206,-256.243225,2475.33374,105.493256,-290.068298,2480.834473,-59.403736,444.668091,2544.572754,?,1
1849,'2017/02/12 13:22:19:392',8,-212.477036,-257.884399,2476.618408,105.398041,-291.845581,2479.858887,-61.511292,445.674072,2544.37793,?,1
1850,'2017/02/12 13:22:19:425',8,-212.68486,-257.793152,2476.087158,104.604088,-289.526978,2481.665771,-60.057533,445.612854,2545.267334,?,1
1851,'2017/02/12 13:22:19:459',8,-213.807724,-256.368805,2477.609619,107.483643,-287.59259,2480.22583,-59.994461,444.897125,2545.450195,?,1
1852,'2017/02/12 13:22:19:492',8,-213.850327,-256.698608,2476.895996,108.0923,-288.788666,2477.052979,-59.779797,444.580139,2544.224121,?,1
1853,'2017/02/12 13:22:19:525',8,-214.173447,-255.991409,2476.538086,108.431473,-290.405884,2477.728271,-59.987137,444.946747,2543.469482,?,1
1854,'2017/02/12 13:22:19:558',8,-213.929138,-255.458694,2477.205811,107.127983,-293.828491,2477.447998,-60.668461,444.884064,2543.890869,?,1
1855,'2017/02/12 13:22:19:592',8,-214.075012,-256.264343,2478.114502,107.134659,-291.588287,2478.49585,-61.790058,443.743103,2544.675781,?,1
1856,'2017/02/12 13:22:19:625',8,-232.353195,-245.750626,2452.018555,95.998917,-287.11145,2469.873535,-61.608284,443.590332,2543.685303,?,1
1857,'2017/02/12 13:22:19:659',8,-240.353271,-242.095306,2436.197754,89.183762,-279.970093,2468.147217,-62.53458,444.214661,2543.986328,?,1
